,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Hora,Tipo de vehiculo,Barrio,Comuna
13089,2015-08-04,3,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Lagos del Cacique,16. LAGOS DEL CACIQUE
13090,2015-08-04,3,Bucaramanga,0,,0,,19,"('CAMIONETA', 'BUS')",Ciudadela Real de Minas,07. LA CIUDADELA
13091,2015-08-04,3,Bucaramanga,1,,0,,7,"('PEATON', 'MOTO')",El Rocío,11. SUR
13092,2015-08-04,3,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO', 'OTRO')",Ciudadela Real de Minas,07. LA CIUDADELA
13093,2015-09-04,4,Bucaramanga,0,,0,,2,"('CAMION',)",Rio de Oro I,04. OCCIDENTAL
13094,2015-09-04,4,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
13095,2015-09-04,4,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'BUS')",San Alonso,13. ORIENTAL
13096,2015-09-04,4,Bucaramanga,0,,0,,15,"('CAMIONETA', 'BUS')",Centro,15. CENTRO
13097,2015-09-04,4,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
13098,2015-09-04,4,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Bolarquí,12. CABECERA DEL LLANO
13099,2015-09-04,4,Bucaramanga,0,,0,,11,"('CAMIONETA',)",FLORIDABLANCA,Other
13100,2015-09-04,4,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
13101,2015-09-04,4,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Cabecera del Llano,12. CABECERA DEL LLANO
13102,2015-09-04,4,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Mutualidad,03. SAN FRANCISCO
13103,2015-09-04,4,Bucaramanga,1,,0,,18,"('AUTOMOVIL', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13104,2015-09-04,4,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Mutualidad,03. SAN FRANCISCO
13105,2015-10-04,5,Bucaramanga,0,,0,,5,"('AUTOMOVIL',)",Ciudadela Real de Minas,07. LA CIUDADELA
13106,2015-10-04,5,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",La Joya,05. GARCIA ROVIRA
13107,2015-10-04,5,Bucaramanga,0,,0,,9,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
13108,2015-10-04,5,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Lagos del Cacique,16. LAGOS DEL CACIQUE
13109,2015-10-04,5,Bucaramanga,1,,0,,20,"('CAMIONETA', 'MOTO')",San Alonso,13. ORIENTAL
13110,2015-11-04,6,Bucaramanga,1,,0,,7,"('MOTO', 'BICICLETA')","Villas de San Ignacio (Sectores Bavaria I, II, Betania I, II, Ingeser)",01. NORTE
13111,2015-11-04,6,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MOTO')",Antonia Santos Sur,09. LA PEDREGOSA
13112,2015-11-04,6,Bucaramanga,0,,1,,14,"('AUTOMOVIL', 'MOTO')",La Victoria,06. LA CONCORDIA
13113,2015-11-04,6,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
13114,2015-11-04,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Puerta del Sol,12. CABECERA DEL LLANO
13115,2015-11-04,6,Bucaramanga,1,,0,,14,"('PEATON', 'MOTO')",Centro,15. CENTRO
13116,2015-11-04,6,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",San Miguel,06. LA CONCORDIA
13117,2015-11-04,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'MOTO')",Puerta del Sol,12. CABECERA DEL LLANO
13118,2015-11-04,6,Bucaramanga,1,,0,,2,"('AUTOMOVIL',)",La Aurora,13. ORIENTAL
13119,2015-11-04,6,Bucaramanga,1,,0,,0,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
13120,2015-11-04,6,Bucaramanga,1,,0,,21,"('AUTOMOVIL',)",Villa Inés,09. LA PEDREGOSA
13121,2015-11-04,6,Bucaramanga,0,,0,,16,"('CAMIONETA', 'BUSETA', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13122,2015-11-04,6,Bucaramanga,1,,0,,19,"('MOTO',)",Gaitán,04. OCCIDENTAL
13123,2015-11-04,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMION')",Ciudadela Real de Minas,07. LA CIUDADELA
13124,2015-11-04,6,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
13125,2015-11-04,6,Bucaramanga,0,,1,,16,"('PEATON', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
13126,2015-12-04,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Centro,15. CENTRO
13127,2015-12-04,7,Bucaramanga,0,,0,,11,"('CAMPAERO', 'CAMIONETA')",Diamante II,10. PROVENZA
13128,2015-12-04,7,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
13129,2015-12-04,7,Bucaramanga,1,,0,,3,"('AUTOMOVIL', 'MOTO')",Esperanza II,02. NORORIENTAL
13130,2015-12-04,7,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Centro,15. CENTRO
13131,2015-12-04,7,Bucaramanga,0,,0,,21,"('AUTOMOVIL',)",Mejoras Públicas,13. ORIENTAL
13132,2015-12-04,7,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Alfonso López,05. GARCIA ROVIRA
13133,2015-12-04,7,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
13134,2015-12-04,7,Bucaramanga,1,,0,,19,"('PEATON', 'MOTO')",Diamante II,10. PROVENZA
13135,2015-12-04,7,Bucaramanga,1,,0,,15,"('MOTO',)",Centro,15. CENTRO
13136,2015-04-13,1,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
13137,2015-04-13,1,Bucaramanga,0,,0,,8,"('CAMIONETA', 'MOTO')",Alfonso López,05. GARCIA ROVIRA
13138,2015-04-13,1,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMION')",Mejoras Públicas,13. ORIENTAL
13139,2015-04-13,1,Bucaramanga,0,,0,,1,"('AUTOMOVIL',)",Nuevo Sotomayor,12. CABECERA DEL LLANO
13140,2015-04-13,1,Bucaramanga,1,,0,,6,"('PEATON', 'AUTOMOVIL')",Villa Inés,09. LA PEDREGOSA
13141,2015-04-13,1,Bucaramanga,1,,0,,6,"('VOLQUETA', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
13142,2015-04-13,1,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
13143,2015-04-13,1,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'BUS')",Mutualidad,03. SAN FRANCISCO
13144,2015-04-13,1,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Bucaramanga,08. SUROCCIDENTE
13145,2015-04-13,1,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'BUSETA')",Gómez Niño,06. LA CONCORDIA
13146,2015-04-13,1,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'CAMION')",Antonia Santos Centro,13. ORIENTAL
13147,2015-04-13,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'BUSETA')",Mejoras Públicas,13. ORIENTAL
13148,2015-04-13,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMIONETA')",El Tejar,16. LAGOS DEL CACIQUE
13149,2015-04-13,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'BUS')",Cabecera del Llano,12. CABECERA DEL LLANO
13150,2015-04-13,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'CAMIONETA')",El Tejar,16. LAGOS DEL CACIQUE
13151,2015-04-13,1,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'CAMION')",Mutualidad,03. SAN FRANCISCO
13152,2015-04-13,1,Bucaramanga,0,,0,,19,"('CAMIONETA', 'BUS')",Universidad,03. SAN FRANCISCO
13153,2015-04-14,2,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",Monterredondo,17. MUTIS
13154,2015-04-14,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
13155,2015-04-14,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
13156,2015-04-14,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",Provenza,10. PROVENZA
13157,2015-04-14,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
13158,2015-04-14,2,Bucaramanga,1,,0,,16,"('BUSETA', 'MOTO')",Alarcón,03. SAN FRANCISCO
13159,2015-04-14,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
13160,2015-04-14,2,Bucaramanga,1,,0,,19,"('MOTO', 'BICICLETA')",Canelos,08. SUROCCIDENTE
13161,2015-04-14,2,Bucaramanga,1,,0,,13,"('MOTO',)",Alfonso López,05. GARCIA ROVIRA
13162,2015-04-14,2,Bucaramanga,0,,0,,17,"('CAMIONETA', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
13163,2015-04-14,2,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'MOTO')",Alfonso López,05. GARCIA ROVIRA
13164,2015-04-14,2,Bucaramanga,0,,0,,21,"('AUTOMOVIL',)",San Francisco,03. SAN FRANCISCO
13165,2015-04-15,3,Bucaramanga,0,,0,,13,"('CAMIONETA', 'MOTO')",Conucos,12. CABECERA DEL LLANO
13166,2015-04-15,3,Bucaramanga,0,,0,,13,"('CAMPAERO', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
13167,2015-04-15,3,Bucaramanga,1,,0,,10,"('BUSETA', 'MOTO')",Campo Hermoso,05. GARCIA ROVIRA
13168,2015-04-15,3,Bucaramanga,1,,0,,6,"('MOTO',)",Gómez Niño,06. LA CONCORDIA
13169,2015-04-15,3,Bucaramanga,1,,0,,15,"('CAMION', 'MOTO')",Granada,04. OCCIDENTAL
13170,2015-04-15,3,Bucaramanga,1,,0,,21,"('MOTO',)",Granada,04. OCCIDENTAL
13171,2015-04-15,3,Bucaramanga,0,,0,,12,"('MICRO', 'MOTO')",Provenza,10. PROVENZA
13172,2015-04-15,3,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",La Salle,06. LA CONCORDIA
13173,2015-04-15,3,Bucaramanga,1,,0,,3,"('MOTO',)",Provenza,10. PROVENZA
13174,2015-04-15,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'BUSETA')",Centro,15. CENTRO
13175,2015-04-16,4,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",García Rovira,15. CENTRO
13176,2015-04-16,4,Bucaramanga,1,,0,,6,"('PEATON', 'AUTOMOVIL', 'CAMION')",La Aurora,13. ORIENTAL
13177,2015-04-16,4,Bucaramanga,0,,0,,16,"('CAMIONETA',)",Mejoras Públicas,13. ORIENTAL
13178,2015-04-16,4,Bucaramanga,1,,0,,6,"('MOTO',)",Mejoras Públicas,13. ORIENTAL
13179,2015-04-16,4,Bucaramanga,1,,0,,6,"('CAMIONETA', 'MOTO')",Morrorico,14. MORRORICO
13180,2015-04-16,4,Bucaramanga,1,,0,,8,"('CAMIONETA', 'MOTO')",ZONA INDUSTRIAL DE CHIMITA,04. OCCIDENTAL
13181,2015-04-16,4,Bucaramanga,1,,0,,21,"('PEATON', 'MOTO')",San Alonso,13. ORIENTAL
13182,2015-04-16,4,Bucaramanga,1,,0,,13,"('PEATON', 'CAMIONETA')",Centro,15. CENTRO
13183,2015-04-16,4,Bucaramanga,0,,0,,21,"('AUTOMOVIL',)",Conucos,12. CABECERA DEL LLANO
13184,2015-04-16,4,Bucaramanga,1,,0,,5,"('PEATON', 'MOTO')",Ricaurte,06. LA CONCORDIA
13185,2015-04-16,4,Bucaramanga,1,,0,,12,"('PEATON', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
13186,2015-04-17,5,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
13187,2015-04-17,5,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
13188,2015-04-17,5,Bucaramanga,1,,0,,9,"('AUTOMOVIL', 'MOTO')",La Victoria,06. LA CONCORDIA
13189,2015-04-17,5,Bucaramanga,1,,0,,9,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
13190,2015-04-17,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",Ciudadela Real de Minas,07. LA CIUDADELA
13191,2015-04-17,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",La Pedregosa,09. LA PEDREGOSA
13192,2015-04-17,5,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
13193,2015-04-17,5,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
13194,2015-04-17,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMION')",Bolarquí,12. CABECERA DEL LLANO
13195,2015-04-17,5,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'BICICLETA')",Centro,15. CENTRO
13196,2015-04-17,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Comuneros,03. SAN FRANCISCO
13197,2015-04-17,5,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
13198,2015-04-17,5,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
13199,2015-04-18,6,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",García Rovira,15. CENTRO
13200,2015-04-18,6,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",San Francisco,03. SAN FRANCISCO
13201,2015-04-18,6,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMIONETA')",Ciudadela Real de Minas,07. LA CIUDADELA
13202,2015-04-18,6,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",Antonia Santos Sur,09. LA PEDREGOSA
13203,2015-04-18,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMIONETA')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13204,2015-04-18,6,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MOTO')",Alfonso López,05. GARCIA ROVIRA
13205,2015-04-18,6,Bucaramanga,1,,0,,1,"('MOTO',)",Morrorico,14. MORRORICO
13206,2015-04-18,6,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",García Rovira,15. CENTRO
13207,2015-04-18,6,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MOTO')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13208,2015-04-18,6,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'CAMION')",El Tejar,16. LAGOS DEL CACIQUE
13209,2015-04-18,6,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'CAMIONETA')",Antonia Santos Sur,09. LA PEDREGOSA
13210,2015-04-18,6,Bucaramanga,0,,1,,20,"('PEATON', 'MOTO')",Antiguo Campestre,12. CABECERA DEL LLANO
13211,2015-04-19,7,Bucaramanga,1,,0,,11,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
13212,2015-04-19,7,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MOTO')",Esperanza III,02. NORORIENTAL
13213,2015-04-19,7,Bucaramanga,1,,0,,9,"('AUTOMOVIL', 'MOTO')",ÁLVAREZ,13. ORIENTAL
13214,2015-04-19,7,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Provenza,10. PROVENZA
13215,2015-04-19,7,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",La Pedregosa,09. LA PEDREGOSA
13216,2015-04-19,7,Bucaramanga,1,,0,,13,"('CAMIONETA', 'MOTO')",África,08. SUROCCIDENTE
13217,2015-04-20,1,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'BUSETA')",Ciudadela Real de Minas,07. LA CIUDADELA
13218,2015-04-20,1,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",Sotomayor,12. CABECERA DEL LLANO
13219,2015-04-20,1,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Granada,04. OCCIDENTAL
13220,2015-04-20,1,Bucaramanga,1,,0,,11,"('MOTO',)",San Francisco,03. SAN FRANCISCO
13221,2015-04-20,1,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'OTRO')",Villa Helena II,02. NORORIENTAL
13222,2015-04-20,1,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
13223,2015-04-20,1,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",Gómez Niño,06. LA CONCORDIA
13224,2015-04-20,1,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Mejoras Públicas,13. ORIENTAL
13225,2015-04-20,1,Bucaramanga,0,,0,,19,"('CAMIONETA', 'MICRO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
13226,2015-04-20,1,Bucaramanga,1,,0,,18,"('CAMIONETA', 'MOTO')",El Porvenir,11. SUR
13227,2015-04-20,1,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'CAMIONETA')",Sotomayor,12. CABECERA DEL LLANO
13228,2015-04-20,1,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'BICICLETA')",Antonia Santos Centro,13. ORIENTAL
13229,2015-04-20,1,Bucaramanga,1,,0,,19,"('PEATON', 'MOTO')",Bolívar,13. ORIENTAL
13230,2015-04-21,2,Bucaramanga,0,,0,,15,"('CAMIONETA', 'BUS')",Diamante II,10. PROVENZA
13231,2015-04-21,2,Bucaramanga,0,,0,,23,"('AUTOMOVIL',)",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13232,2015-04-21,2,Bucaramanga,1,,0,,8,"('MOTO',)",Modelo,03. SAN FRANCISCO
13233,2015-04-21,2,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13234,2015-04-21,2,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
13235,2015-04-21,2,Bucaramanga,0,,0,,20,"('CAMIONETA', 'MOTO')",La Libertad,09. LA PEDREGOSA
13236,2015-04-21,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",Nuevo Sotomayor,12. CABECERA DEL LLANO
13237,2015-04-21,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
13238,2015-04-22,3,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",La Ceiba,06. LA CONCORDIA
13239,2015-04-22,3,Bucaramanga,1,,0,,10,"('PEATON', 'CAMION')",San Rafael,03. SAN FRANCISCO
13240,2015-04-22,3,Bucaramanga,1,,0,,10,"('CAMIONETA', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
13241,2015-04-22,3,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
13242,2015-04-22,3,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'BUS')",Cabecera del Llano,12. CABECERA DEL LLANO
13243,2015-04-22,3,Bucaramanga,1,,0,,7,"('MOTO',)",Puerta del Sol,12. CABECERA DEL LLANO
13244,2015-04-22,3,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Mejoras Públicas,13. ORIENTAL
13245,2015-04-22,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'OTRO')",San Alonso,13. ORIENTAL
13246,2015-04-22,3,Bucaramanga,1,,0,,16,"('CAMION', 'MOTO')",San Alonso,13. ORIENTAL
13247,2015-04-22,3,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
13248,2015-04-23,4,Bucaramanga,0,,0,,15,"('CAMIONETA', 'BUSETA')",Alarcón,03. SAN FRANCISCO
13249,2015-04-23,4,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMPAERO')",Cabecera del Llano,12. CABECERA DEL LLANO
13250,2015-04-23,4,Bucaramanga,1,,0,,7,"('MOTO', 'OTRO')",Kennedy,01. NORTE
13251,2015-04-23,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Antonia Santos Centro,13. ORIENTAL
13252,2015-04-23,4,Bucaramanga,1,,0,,9,"('PEATON', 'AUTOMOVIL')",Centro,15. CENTRO
13253,2015-04-23,4,Bucaramanga,1,,0,,16,"('PEATON', 'AUTOMOVIL')",Gaitán,04. OCCIDENTAL
13254,2015-04-23,4,Bucaramanga,1,,0,,18,"('MOTO',)",Ciudadela Real de Minas,07. LA CIUDADELA
13255,2015-04-24,5,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",La Salle,06. LA CONCORDIA
13256,2015-04-24,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
13257,2015-04-24,5,Bucaramanga,1,,0,,16,"('MOTO',)",Nuevo Sotomayor,12. CABECERA DEL LLANO
13258,2015-04-24,5,Bucaramanga,1,,0,,11,"('AUTOMOVIL',)",San Alonso,13. ORIENTAL
13259,2015-04-24,5,Bucaramanga,0,,0,,19,"('CAMPAERO', 'BUS')",Sotomayor,12. CABECERA DEL LLANO
13260,2015-04-24,5,Bucaramanga,1,,0,,22,"('PEATON', 'MOTO')",Morrorico,14. MORRORICO
13261,2015-04-24,5,Bucaramanga,1,,0,,6,"('MOTO',)",Centro,15. CENTRO
13262,2015-04-24,5,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",San Gerardo,08. SUROCCIDENTE
13263,2015-04-24,5,Bucaramanga,1,,0,,16,"('PEATON', 'MOTO')",Chapinero,03. SAN FRANCISCO
13264,2015-04-24,5,Bucaramanga,1,,0,,18,"('BUSETA',)",Campo Hermoso,05. GARCIA ROVIRA
13265,2015-04-24,5,Bucaramanga,0,,0,,22,"('VOLQUETA',)",Modelo,03. SAN FRANCISCO
13266,2015-04-24,5,Bucaramanga,1,,0,,5,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
13267,2015-04-25,6,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",Conucos,12. CABECERA DEL LLANO
13268,2015-04-25,6,Bucaramanga,1,,0,,1,"('AUTOMOVIL', 'MOTO')",Bolarquí,12. CABECERA DEL LLANO
13269,2015-04-25,6,Bucaramanga,1,,0,,9,"('BUS', 'MOTO')",La Aurora,13. ORIENTAL
13270,2015-04-25,6,Bucaramanga,1,,0,,20,"('PEATON', 'MOTO')",Antonia Santos Centro,13. ORIENTAL
13271,2015-04-25,6,Bucaramanga,1,,0,,12,"('MOTO',)",Provenza,10. PROVENZA
13272,2015-04-25,6,Bucaramanga,0,,0,,11,"('CAMIONETA', 'BUS')",Bucaramanga,08. SUROCCIDENTE
13273,2015-04-25,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Antonia Santos Centro,13. ORIENTAL
13274,2015-04-25,6,Bucaramanga,1,,0,,19,"('CAMPAERO', 'MOTO')",Centro,15. CENTRO
13275,2015-04-25,6,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'VOLQUETA')",Antonia Santos Centro,13. ORIENTAL
13276,2015-04-25,6,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Bucaramanga,08. SUROCCIDENTE
13277,2015-04-25,6,Bucaramanga,1,,0,,17,"('PEATON', 'MOTO')",La Concordia,06. LA CONCORDIA
13278,2015-04-26,7,Bucaramanga,0,,0,,6,"('OTRO',)",San Alonso,13. ORIENTAL
13279,2015-04-26,7,Bucaramanga,1,,0,,14,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
13280,2015-04-26,7,Bucaramanga,0,,0,,23,"('BUS',)",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
13281,2015-04-26,7,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Centro,15. CENTRO
13282,2015-04-26,7,Bucaramanga,1,,0,,5,"('AUTOMOVIL',)",Antonia Santos Centro,13. ORIENTAL
13283,2015-04-26,7,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
13284,2015-04-26,7,Bucaramanga,0,,0,,23,"('AUTOMOVIL', 'CAMION', 'MOTO')",Colseguros Norte,01. NORTE
13285,2015-04-26,7,Bucaramanga,1,,0,,21,"('AUTOMOVIL', 'MOTO')",Colseguros Norte,01. NORTE
13286,2015-04-27,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Ciudadela Real de Minas,07. LA CIUDADELA
13287,2015-04-27,1,Bucaramanga,1,,0,,11,"('AUTOMOVIL', 'MOTO')",Sotomayor,12. CABECERA DEL LLANO
13288,2015-04-27,1,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Real de Minas,07. LA CIUDADELA
13289,2015-04-27,1,Bucaramanga,1,,0,,20,"('CAMIONETA', 'MOTO')",Mutis,17. MUTIS
13290,2015-04-27,1,Bucaramanga,1,,0,,15,"('PEATON', 'MOTO')",Norte Bajo,02. NORORIENTAL
13291,2015-04-27,1,Bucaramanga,1,,0,,2,"('MOTO',)",Diamante II,10. PROVENZA
13292,2015-04-27,1,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
13293,2015-04-27,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMPAERO')",Lagos del Cacique,16. LAGOS DEL CACIQUE
13294,2015-04-27,1,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMPAERO')",La Pedregosa,09. LA PEDREGOSA
13295,2015-04-27,1,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Centro,15. CENTRO
13296,2015-04-27,1,Bucaramanga,1,,0,,5,"('CAMION', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
13297,2015-04-27,1,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",Diamante II,10. PROVENZA
13298,2015-04-27,1,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
13299,2015-04-27,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",Mejoras Públicas,13. ORIENTAL
13300,2015-04-28,2,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMPAERO')",Cabecera del Llano,12. CABECERA DEL LLANO
13301,2015-04-28,2,Bucaramanga,1,,0,,13,"('MOTO',)",San Francisco,03. SAN FRANCISCO
